Instrument,sample_id,reference_session,p_up,beta,primary_group,active_membership,model_row_available,price_gate_pass,price_history_gate_pass,quote_history_gate_pass,liquidity_gate_pass,spread_gate_pass,risk_gate_pass,model_gate_pass,execution_close_pass,execution_quote_pass,source_entry_trade_eligible,pretrade_eligible,pretrade_reason_codes,execution_reason_codes,rank,formation_session
MSFT.OQ,935bf97cc7e1533febb4c8ec,2021-09-01,0.5421432380510668,1.2312750892154305,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2021-09-02
AMZN.OQ,8cf5fd246d50ce6df618724d,2021-09-01,0.46019480804379564,0.9902474940546064,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2021-09-02
GOOG.OQ,cdf741d42b992cada3fbf536,2021-09-01,0.5147869987689927,1.286114215735736,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2021-09-02
META.OQ,15de05729553d71f6fedbc83,2021-09-01,0.47205463612338205,1.4888554316041205,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2021-09-02
ORCL.N,3a38811debaa6f27d92724b3,2021-09-01,0.46157543469249734,0.8168840770492967,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2021-09-02
IBM.N,51cb987122b32416b5339e00,2021-09-01,0.4775907548104044,0.7082797018477063,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2021-09-02
NOW.N,d0e3a76578e817c7cae03958,2021-09-01,0.4900638320468003,0.9965769140949958,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2021-09-02
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-09-02
SNPS.OQ,19721d7c770b389576915dab,2021-09-01,0.45849489236601726,1.3774482315905994,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2021-09-02
CDNS.OQ,95049dc771110d78391159d1,2021-09-01,0.5227218846521984,1.5126629075928588,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2021-09-02
EQIX.OQ,c9990e42b1d37212d60ed0c5,2021-09-01,0.2926721305847568,0.4234830262023201,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2021-09-02
DLR.N,03806550a86f12b8ef510e49,2021-09-01,0.36009937117955415,0.4107426572339325,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2021-09-02
AMT.N,0dd3c315402f6228b92ef972,2021-09-01,0.39898674880752644,0.6300869980206114,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2021-09-02
IRM.N,9ee53e18c7d50b611952a533,2021-09-01,0.3898184315839127,0.8865300291361361,data_center_power_cooling,True,True,True,True,True,False,True,True,True,True,True,True,False,LIQUIDITY_GATE,OK,,2021-09-02
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-09-02
ETN.N,a84235a507fb94dbe0a908ab,2021-09-01,0.5160029552965617,1.0248524230650802,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,19.0,2021-09-02
TT.N,14b6a78ea4e2d511af221501,2021-09-01,0.475812171992593,1.0700986013725329,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2021-09-02
JCI.N,8391f4cf78d92adc088ca89c,2021-09-01,0.5044366068027051,1.0264742970986716,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2021-09-02
CARR.N,183604bc097b10e751e3bf74,2021-09-01,0.508478454682908,1.1118508439614807,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2021-09-02
TSLA.OQ,660e0c5526c7913a8cb2bd48,2021-09-01,0.5674499024277266,1.6825559151472729,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2021-09-02
TER.OQ,fc09a0340ddc83824f159511,2021-09-01,0.5363883865931118,2.43273312443685,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2021-09-02
ROK.N,5d92c10cb70afe0b7253f943,2021-09-01,0.4637717313847466,0.9351732316863076,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2021-09-02
HON.OQ,77fed2b301a043c849e757a6,2021-09-01,0.47557073500133074,0.935725734024898,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2021-09-02
ISRG.OQ,c843ea428c890879a3e2502c,2021-09-01,0.495113639381425,1.2792555473794136,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2021-09-02
ZBRA.OQ,b081e5b26b56fbe8f7c7f035,2021-09-01,0.45023300281882506,1.3427404128248352,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2021-09-02
TRMB.OQ,7c35fbc2844672979556a5f3,2021-09-01,0.543250033880158,1.5260959913165253,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2021-09-02
APTV.N,8c798fa6299d04fc80cd6923,2021-09-01,0.5093975498723857,1.4871146876762027,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2021-09-02
NVDA.OQ,9b1917b5947a699fae6d87fe,2021-10-01,0.6165466788429376,1.6492245539584212,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2021-10-04
AMD.OQ,a13c53dfb7998c00978f27b7,2021-10-01,0.5434836822309123,1.1624795073375782,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2021-10-04
AVGO.OQ,09d82a61f871d2b8eecc2661,2021-10-01,0.569834572259025,1.267425744599777,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2021-10-04
INTC.OQ,43adc8353c4057760274bd59,2021-10-01,0.5036822506223301,0.9930753654384566,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,24.0,2021-10-04
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
QCOM.OQ,2ef95fe73a830dc5e767cbcf,2021-10-01,0.5548787866447535,1.4030190493246115,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2021-10-04
TXN.OQ,b63aa1f75d6bf8ca9fc94b70,2021-10-01,0.5032933998320653,1.258573070137719,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2021-10-04
ADI.OQ,4bc53d5c079e737acf335cf8,2021-10-01,0.5665833380596839,1.1607928249231143,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2021-10-04
NXPI.OQ,f252d4841f05448c79810e1c,2021-10-01,0.5815121102372409,1.687270297737448,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2021-10-04
ON.OQ,,,,,ai_semiconductor,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
MPWR.OQ,1ad8246e5be6a9a89354340b,2021-10-01,0.5687424011813782,1.4213136354991012,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2021-10-04
MU.OQ,dcbfe33c8ee5506f1a61e9c4,2021-10-01,0.5453397689435859,1.434418186638478,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2021-10-04
WDC.OQ,69cb47a1d0855d8c2ef2b904,2021-10-01,0.4437589544261755,1.8530216153071997,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2021-10-04
STX.OQ,17af8c5aeae0e0ccaa3c7802,2021-10-01,0.4734663686198528,1.8164478735284488,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2021-10-04
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
NTAP.OQ,65844077a3d87f0783d2280b,2021-10-01,0.502601822970203,1.1953143056055349,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2021-10-04
HPE.N,8db9d2b048f8993c4746ce94,2021-10-01,0.3822843642830669,1.144587326714249,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2021-10-04
DELL.N,fc867a2feb6e677994838b49,2021-10-01,0.4471179808654578,1.1210720309695923,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2021-10-04
ANET.N,db47c2f6f8779a5eff9edd97,2021-10-01,0.4965257355321387,1.1593687840380094,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2021-10-04
CSCO.OQ,1b094893225757fa0e016295,2021-10-01,0.533373804086726,1.0052096520561329,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2021-10-04
JNPR.N^G25,8f515e132bbb8087f0a7fd19,2021-10-01,0.48232850343927725,1.2398064400651558,server_network,True,True,True,True,True,False,True,True,True,True,True,True,False,LIQUIDITY_GATE,OK,,2021-10-04
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
MSFT.OQ,018e23c926148260a646f362,2021-10-01,0.5084924970885882,1.1868667722380104,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2021-10-04
AMZN.OQ,3785c37d3186afd20c847bd8,2021-10-01,0.5316831464487668,0.9313492986501049,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2021-10-04
GOOG.OQ,1de117a0802795ade6dd3702,2021-10-01,0.5194448407908703,1.294740707595933,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,18.0,2021-10-04
META.OQ,8fc2585bc4b2e5a04b2185ab,2021-10-01,0.5085171006246704,1.2281169567596162,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2021-10-04
ORCL.N,532672bbd025d53c7b65ffea,2021-10-01,0.4609672485511292,0.9097828149092312,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2021-10-04
IBM.N,02d7d9fcb72b7c935155afb3,2021-10-01,0.4135711080390927,0.7643316331213992,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2021-10-04
NOW.N,41aec38dd09b34ead995024b,2021-10-01,0.5221234338646947,0.825899975853586,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,17.0,2021-10-04
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
SNPS.OQ,f0e5122dd474e842536093cb,2021-10-01,0.5264765345822776,1.2172572166037614,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2021-10-04
CDNS.OQ,e3db50818555a5a4eb0d8b31,2021-10-01,0.5499165531010045,1.2285802362130602,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2021-10-04
EQIX.OQ,6c947ce27ba704ba1c39f414,2021-10-01,0.4438623977195813,0.2519147183037804,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2021-10-04
DLR.N,08e7c951bd76970d76a12721,2021-10-01,0.4959706029978028,0.3106622991220681,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2021-10-04
AMT.N,eec67903423ad1b4be20a0d6,2021-10-01,0.5107625622264232,0.526271961471015,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,19.0,2021-10-04
IRM.N,a954a87f7caa24d677ae0727,2021-10-01,0.5031235330849201,0.934882654020547,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2021-10-04
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-10-04
ETN.N,823918aa5e1c111d756d952e,2021-10-01,0.49925026981646325,1.12289878672669,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2021-10-04
TT.N,423094f25def8c0a84f8cba7,2021-10-01,0.4903220378499913,1.1941877245086676,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2021-10-04
JCI.N,f27ddb080240fa348509f128,2021-10-01,0.5336272047455871,1.2610141289513717,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2021-10-04
CARR.N,ff77f4cb7866b1028a2a1290,2021-10-01,0.5040263559866327,1.2628767900800832,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2021-10-04
TSLA.OQ,fb7d59978300e3cbd972ee53,2021-10-01,0.5524250433126398,1.152568227284747,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,7.0,2021-10-04
TER.OQ,396f9b7c5bcc81ca625daf2a,2021-10-01,0.5468375118668819,1.9185716692722572,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2021-10-04
ROK.N,80ac95deb76aa30402be4702,2021-10-01,0.4888249526644809,1.013693655087289,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,32.0,2021-10-04
HON.OQ,c4e65a8692d26326866609a9,2021-10-01,0.46013414317119167,1.047631231059699,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2021-10-04
ISRG.OQ,b47113ade427872a92015e1e,2021-10-01,0.48229672514007993,1.1900527556119191,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2021-10-04
ZBRA.OQ,89c47bb6c1e19a947c9deda6,2021-10-01,0.5515815287735948,1.402570720309709,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2021-10-04
TRMB.OQ,d5960f9545c93bf8ba80f5cc,2021-10-01,0.5065070120571463,1.2726667393631523,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2021-10-04
APTV.N,67a579af3840acc9b5b8d983,2021-10-01,0.419267081468803,1.5687591741725002,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2021-10-04
NVDA.OQ,f5db5e3299a0791371585b00,2021-11-01,0.48646981501714354,1.595598729897126,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2021-11-02
AMD.OQ,7c4444032441487f0fc3b059,2021-11-01,0.4335401760506419,0.98500288340409,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2021-11-02
AVGO.OQ,2d1bb9f962ea6206bd6cd7bf,2021-11-01,0.5784329722371944,1.27124411761384,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2021-11-02
INTC.OQ,64156f0d4b015aa2a295bcbf,2021-11-01,0.5054303884686419,1.0896353220302375,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2021-11-02
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-11-02
QCOM.OQ,1db484f8c0becde0ca3fcb31,2021-11-01,0.49623470347685716,1.2752706144175574,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2021-11-02
TXN.OQ,a0111ae0546fc8c10b0f5253,2021-11-01,0.5825807478217535,1.2665271402053584,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2021-11-02
ADI.OQ,4bddecffc05101e8ccd45c2c,2021-11-01,0.5239156718886258,1.1581262387584206,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2021-11-02
NXPI.OQ,0f90700d916b9b254afcf42f,2021-11-01,0.45395223190563755,1.7228683453216704,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2021-11-02
ON.OQ,,,,,ai_semiconductor,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-11-02
MPWR.OQ,22d07b888e2faf8f2d62774e,2021-11-01,0.45561615493795277,1.395040405910617,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2021-11-02
MU.OQ,7e733bcb84d1c190d83f1a69,2021-11-01,0.46929174485622865,1.3151154640724685,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2021-11-02
WDC.OQ,145e4b208404a921bac7f649,2021-11-01,0.44710474122092747,1.7467392252094414,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2021-11-02
STX.OQ,ba332270aa4c7aea44a3e04b,2021-11-01,0.4312669934028411,1.6092877166515531,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2021-11-02
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-11-02
NTAP.OQ,19710356cd534c3bcdb87a18,2021-11-01,0.5339329984249392,1.2060553415611062,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2021-11-02
HPE.N,e9baade2cd73bbd5090abe29,2021-11-01,0.5239774856343445,1.0852261578389972,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2021-11-02
DELL.N,8fbfbf05af7d3f49536b576e,2021-11-01,0.5197745201574796,1.0372114305881313,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2021-11-02
ANET.N,8328413ab68be08c51ce4c76,2021-11-01,0.4853341196340587,1.0911575673354796,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2021-11-02
CSCO.OQ,c40c2b7f490bc86bb2a910c5,2021-11-01,0.5381462069637507,0.9628767415427668,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2021-11-02
JNPR.N^G25,8f74495ea3d18aff19954ab9,2021-11-01,0.39324836207336683,1.0222498421425608,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2021-11-02
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-11-02
MSFT.OQ,bec870ff3282f4c11553107f,2021-11-01,0.5112329376396612,1.13210973462375,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2021-11-02
AMZN.OQ,57b994e36637e3923f381dcf,2021-11-01,0.5844802488807972,0.9153167031206504,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2021-11-02
GOOG.OQ,fb811469f9a72cb05202d2b7,2021-11-01,0.5697278496770863,1.236169322592381,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2021-11-02
META.OQ,c8d07ede8ae54a197a735095,2021-11-01,0.49307023411379974,1.2408752713606075,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2021-11-02
ORCL.N,b50406a4c1aac2db0990c755,2021-11-01,0.60127629171722,0.846623473395485,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2021-11-02
IBM.N,75dbed026813e08011de0912,2021-11-01,0.4896054592637511,0.6921762131098717,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,24.0,2021-11-02
NOW.N,c6df5da1661f0b0698d6b5d1,2021-11-01,0.5783882504215916,1.0011171723507424,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2021-11-02
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2021-11-02
SNPS.OQ,2f0cadb0301129c14331c4ec,2021-11-01,0.48878998376536503,1.2699673976881385,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2021-11-02
CDNS.OQ,996a0e49e6cf848cf80f7f6d,2021-11-01,0.46815356885899045,1.2596371162145044,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2021-11-02
